EXPOCODE 316N200310 (316N173_2)  WHP-ID A22      CRUISE DATES 102303 TO 111503    20050523SIOWHPOSA                                                                                                            
  STNNBR  CASTNO  SAMPNO  BTLNBR  CTDRAW  CTDPRS  CTDTMP  CTDSAL  CTDOXY   THETA  SALNTY  OXYGEN  SILCAT  NITRAT  NITRIT  PHSPHT  CFC-11  CFC-12  CFC113    TCO2  ALKALI    CCL4          QUALT1
                                            DBAR  ITS-90  PSS-78 UMOL/KG   DEG C  PSS-78 UMOL/KG UMOL/KG UMOL/KG UMOL/KG UMOL/KG PMOL/KG PMOL/KG PMOL/KG UMOL/KG UMOL/KG PMOL/KG                               
                         *******                         ******* *******         ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* ******* *******                               
       7       1       9       9  2502.2  2502.2  4.1124 34.9761   213.8  3.8919 34.9702   215.8   28.23   22.18    0.00    1.51   0.024   0.027   0.004    -9.0    -9.0   0.083 222422222222992
       7       1       8       8  2752.6  2752.6  4.1350 34.9762   214.5  3.8871 34.9721   215.4   28.32   22.17    0.00    1.50   0.022   0.028   0.002    -9.0    -9.0   0.075 222422222222992
       7       1       7       7  3005.1  3005.1  4.1571 34.9764   214.9  3.8809 34.9715   216.4   28.19   22.17    0.00    1.50   0.023   0.026   0.002    -9.0    -9.0   0.078 222422222222992
       7       1       6       6  3203.7  3203.7  4.1786 34.9766   215.4  3.8792 34.9716   216.1   28.39   22.11    0.00    1.50   0.026   0.024   0.002    -9.0    -9.0   0.088 222422222222992
       7       1       5       5  3402.1  3402.1  4.1993 34.9767   215.5  3.8764 34.9713   216.3   28.16   22.11    0.00    1.49   0.029   0.034   0.006    -9.0    -9.0   0.091 222422222222992
       7       1       4       4  3601.3  3601.3  4.2226 34.9769   215.8  3.8755 34.9726   216.5   28.05   22.11    0.00    1.49   0.031   0.030   0.002    -9.0    -9.0   0.091 222422222222992
       7       1       3       3  3800.9  3800.9  4.2478 34.9770   216.0  3.8758 34.9726   216.4   28.23   22.11    0.00    1.48   0.029   0.026   0.002    -9.0    -9.0   0.092 222422222222992
       7       1       2       2  4050.3  4050.3  4.2795 34.9771   216.1  3.8756 -9.0000   216.6   28.12   22.10    0.00    1.49   0.035   0.036   0.002    -9.0    -9.0   0.094 222422222222992
       7       1       1       1  4322.0  4322.0  4.3152 34.9772   215.9  3.8756 34.9747   216.4   28.10   22.04    0.00    1.49   0.031   0.029   0.006    -9.0    -9.0   0.092 222422222222992
       8       1      33      33     3.1     3.1 29.0915 36.5821   145.9 29.0908 36.5819    -9.0    0.71    0.04    0.00    0.02   1.608   1.020   0.124    -9.0    -9.0  -9.000 222292222222999
       8       1      32      32     3.1     3.1 29.0799 36.5856   145.9 29.0791 36.5830   192.9    0.66    0.04    0.00    0.02      -9      -9      -9  2042.7  2402.7  -9.000 222222222111269
       8       1      31      31    25.2    25.2 28.9031 36.6386   195.8 28.8970 36.6364   193.7    0.62    0.04    0.00    0.02   1.614   1.011   0.138  2044.1  2405.6  -9.000 222222222222229
       8       1      30      30    50.3    50.3 26.7129 36.6536   198.0 26.7014 36.6600   198.3    0.47    0.04    0.00    0.02   1.810   1.117   0.130  2057.3  2394.0  -9.000 222222222222229
       8       1      29      29    75.5    75.5 23.9553 36.9070   172.3 23.9393 36.9098   169.6    0.93    1.08    0.19    0.11   1.940   1.179   0.094  2108.7  2408.5  -9.000 222222222222229
       8       1      28      28   101.4   101.4 21.5696 36.8919   147.8 21.5497 36.8974   148.4    1.49    5.54    0.05    0.31   2.083   1.244   0.048  2139.8  2404.8  -9.000 222222222222229
       8       1      27      27   124.6   124.6 19.9096 36.7229   141.5 19.8864 36.7207   144.4    2.05    7.60    0.01    0.41   2.158   1.260   0.021  2149.2  2394.3  -9.000 222222222222229
       8       1      26      26   175.5   175.5 17.6218 36.3974   144.0 17.5918 36.3972   146.6    3.02   10.51    0.01    0.59   2.186   1.231   0.023  2150.9  2375.0  -9.000 222222222222229
       8       1      25      25   228.2   228.2 15.6081 36.0477   139.7 15.5723 36.0467   138.0    4.79   14.65    0.01    0.86   2.029   1.127   0.016  2162.7  2355.7  -9.000 222222222222229
       8       1      24      24   275.3   275.3 13.0295 35.5946   129.0 12.9913 35.5940   127.6    8.08   20.16    0.01    1.23   1.675   0.909   0.017  2179.7  2343.3  -9.000 222222222222229
       8       1      23      23   350.7   350.7 10.8174 35.2386   120.6 10.7742 35.2607   121.4   11.58   24.79    0.00    1.55   1.258   0.677   0.019  2192.0  2318.0  -9.000 222222222222269
       8       1      22      22   451.5   451.5  9.3655 35.0272   117.9  9.3145 35.0270   118.9   14.58   27.91    0.00    1.78   0.913   0.486   0.013  2201.0  2317.3  -9.000 222222222222229
       8       1      21      21   551.6   551.6  7.9740 34.8590   119.5  7.9171 34.8623   121.7   18.08   30.48    0.00    1.97   0.571   0.305   0.008  2208.2  2315.5   0.298 222222222662222
       8       1      20      20   676.2   676.2  6.8429 34.7644   125.0  6.7784 34.7695   125.9   21.70   32.00    0.00    2.10   0.309   0.160   0.009  2213.1  2301.7  -9.000 222222222222239
       8       1      19      19   826.5   826.5  6.0523 34.7928   139.7  5.9775 34.8011   139.9   24.00   30.88    0.00    2.06   0.137   0.075   0.004  2213.8  2309.3  -9.000 222222222222229
       8       1      18      18   977.2   977.2  5.2741 34.9003   168.7  5.1902      -9   170.5   24.46   27.01    0.00    1.82   0.068   0.035   0.006  2204.9  2323.1  -9.000 222522222222229
       8       1      17      17  1126.4  1126.4  4.8187 34.9424   188.3  4.7246 34.9386   189.1   24.42   24.91    0.00    1.67   0.057   0.032   0.010  2198.8  2326.4  -9.000 222222222222229
       8       1      16      16  1276.1  1276.1  4.6266 34.9544   196.4  4.5204 34.9540   196.5   24.58   24.01    0.00    1.63   0.049   0.028   0.007  2197.7  2330.3  -9.000 222222222222229
       8       1      15      15  1401.4  1401.4  4.4249 34.9650   204.4  4.3091 34.9640   204.8   24.84   23.21    0.00    1.60   0.048   0.034   0.004  2195.1  2325.1  -9.000 222222222666229
       8       1      14      14  1500.9  1500.9  4.3268 34.9687   207.4  4.2028 34.9667   207.4   25.51   22.81    0.00    1.55   0.052   0.039   0.006  2195.8  2328.1  -9.000 222222222222229
       8       1      13      13  1626.4  1626.4  4.2047 34.9724   209.9  4.0704 34.9730   211.4   26.19   22.51    0.00    1.52   0.036   0.022   0.001  2194.5  2329.6  -9.000 222222222222229
       8       1      12      12  1776.4  1776.4  4.1510 34.9735   212.0  4.0031 34.9717   213.1   26.65   22.36    0.00    1.52   0.025   0.018   0.002  2195.4  2331.5  -9.000 222222222222229
       8       1      11      11  1925.2  1925.2  4.1135 34.9746   213.6  3.9516 34.9752   214.8   27.02   22.22    0.00    1.53   0.029   0.028   0.007  2196.1  2331.7  -9.000 222222222222229
       8       1      10      10  2125.6  2125.6  4.1005 34.9754   214.2  3.9190 34.9758   215.4   27.28   22.06    0.00    1.50   0.021   0.020   0.000  2196.4  2333.0  -9.000 222222222222229
       8       1       9       9  2376.2  2376.2  4.1078 34.9758   215.2  3.9006 34.9780   216.1   27.44   22.07    0.00    1.50   0.022   0.023   0.000  2196.2  2331.7  -9.000 222222222222229
       8       1       8       8  2627.1  2627.1  4.1239 34.9761   215.3  3.8898 34.9774   216.1   27.70   22.02    0.00    1.50   0.024   0.025   0.003  2196.6  2332.2  -9.000 222222222222229
       8       1       7       7  2876.1  2876.1  4.1444 34.9762   215.8  3.8828 34.9778   216.3   27.87   22.02    0.00    1.50      -9      -9      -9  2196.9  2341.7  -9.000 222222222111229
       8       1       6       6  3100.6  3100.6  4.1661 34.9765   215.8  3.8788 34.9752   216.6   27.93   22.02    0.00    1.50   0.021   0.028   0.004  2197.5  2346.3  -9.000 222222222222229
       8       1       5       5  3300.1  3300.1  4.1861 34.9767   216.2  3.8754 34.9768   216.7   27.89   21.97    0.00    1.50   0.022   0.021   0.004  2197.5  2341.9  -9.000 222222222222229
       8       1       4       4  3700.9  3700.9  4.2307 34.9774   216.9  3.8713 34.9789   217.3   28.15   21.88    0.00    1.48   0.035   0.038   0.006  2198.0  2342.4  -9.000 222222222222229
       8       1       3       3  3898.7  3898.7  4.2557 34.9775   216.9  3.8714 34.9780   217.5   28.21   21.92    0.00    1.49   0.038   0.033   0.004  2198.0  2341.0  -9.000 222222222222229
       8       1       2       2  4124.1  4124.1  4.2849 34.9775   217.0  3.8716 34.9760   217.3   28.17   21.92    0.00    1.49   0.040   0.034   0.007  2197.3  2341.6  -9.000 222222222222269
       8       1       1       1  4377.8  4377.8  4.3187 34.9776   216.6  3.8719 34.9756   217.4   28.23   21.92    0.00    1.49   0.039   0.034   0.006  2198.1  2337.9  -9.000 222222222222229
       9       1      36      36     3.7     3.7 29.4857 35.5345   196.5 29.4848 35.5393   193.5    1.62    0.05    0.00    0.03   1.520   0.927   0.091  1989.7  2328.4   1.487 222222222222262
       9       1      35      35    25.6    25.6 28.9112 36.3614   196.1 28.9050 36.3659   193.8    0.50    0.05    0.00    0.02   1.565   0.939   0.091    -9.0    -9.0   1.488 222222222222992
       9       1      34      34    51.0    51.0 27.4183 36.2680   196.6 27.4064 36.4372   196.9    0.38    0.05    0.00    0.03   1.710   1.019   0.083  2043.2  2381.9   0.903 222222222222222
       9       1      33      33    76.1    76.1 23.8198 36.8838   164.4 23.8037 36.8927   163.8    0.87    1.74    0.14    0.15   1.846   1.104   0.057    -9.0    -9.0   0.302 222222222222992
       9       1      32      32   100.8   100.8 22.3661 36.9765   155.0 22.3457 36.9640   155.1    0.86    4.55    0.04    0.25   1.956   1.134   0.037  2131.9  2409.7   0.150 222222222222222
       9       1      31      31   126.0   126.0 20.6625 36.8103   143.3 20.6384 36.8054   145.5    1.65    6.83    0.02    0.37   2.028   1.160   0.023    -9.0    -9.0   0.171 222222222222992
       9       1      30      30   175.9   175.9 18.7420 36.5723   146.5 18.7106 36.5658   148.3    2.04    8.66    0.01    0.49   2.066   1.164   0.011  2148.3  2384.7   0.208 222222222222222
       9       1      29      29   225.9   225.9 16.8274 36.2596   143.0 16.7901 36.2485   142.8    3.53   12.32    0.01    0.70   2.006   1.104   0.009    -9.0    -9.0   0.232 222222222666996
       9       1      28      28   275.6   275.6 13.5303 35.6831   129.9 13.4910 35.6792   128.9    7.15   19.07    0.01    1.16   1.649   0.887   0.010  2178.3  2338.6   0.257 222222222222222
       9       1      27      27   340.6   340.6 11.2000 35.2982   123.8 11.1571 35.2988   121.3   10.67   23.93    0.01    1.51   1.268   0.664   0.011    -9.0    -9.0   0.274 222222222222992
       9       1      26      26   449.6   449.6  9.0671 34.9917   117.6  9.0174 34.9937   118.9   14.90   28.31    0.00    1.82   0.786   0.432   0.008  2200.9  2317.7   0.291 222222222222222
       9       1      25      25   550.2   550.2  7.7167 34.8334   119.3  7.6610 34.8312   121.3   18.54   30.74    0.00    2.01   0.485   0.276   0.005    -9.0    -9.0   0.274 222222222222992
       9       1      24      24   674.6   674.6  6.8946 34.7794   123.6  6.8300 34.7799   125.6   21.36   31.71    0.00    2.09   0.278   0.166   0.003    -9.0    -9.0   0.216 222222222222992
       9       1      23      23   824.1   824.1  6.1767 34.7821   135.5  6.1013 34.7838   136.1   23.29   31.30    0.00    2.08   0.144   0.092   0.005    -9.0    -9.0   0.153 222222222222992
       9       1      22      22   939.0   939.0  5.5731 34.8678   158.5  5.4906 34.8666   159.0   23.79   28.47    0.00    1.91   0.078   0.050   0.016    -9.0    -9.0   0.121 222222222222992
       9       1      21      21  1125.4  1125.4  4.8585 34.9409   187.7  4.7642 34.9425   189.2   24.08   24.94    0.00    1.69   0.057   0.037   0.003    -9.0    -9.0   0.140 222222222222992
       9       1      20      20  1275.2  1275.2  4.5721 34.9585   199.5  4.4665 34.9616   199.6   24.18   23.78    0.00    1.60  -0.005   0.041   0.003    -9.0    -9.0   0.136 222222222222992
       9       1      19      19  1400.0  1400.0  4.3958 34.9653   204.0  4.2805 34.9673   204.7   24.88   23.24    0.00    1.57   0.060   0.022   0.001    -9.0    -9.0   0.113 222222222222992
       9       1      18      18  1500.1  1500.1  4.3051 34.9688   207.1  4.1814 34.9703   207.7   25.39   22.93    0.00    1.55  -0.005   0.068   0.004    -9.0    -9.0   0.114 222222222222992
       9       1      17      17  1625.4  1625.4  4.2268 34.9714   209.2  4.0923 34.9717   209.5   25.99   22.68    0.00    1.53   0.036   0.038   0.004    -9.0    -9.0   0.103 222222222222992
       9       1      16      16  1775.4  1775.4  4.1616 34.9732   211.3  4.0136 34.9784   212.0   26.49   22.44    0.00    1.52   0.030   0.023   0.003    -9.0    -9.0   0.098 222222222222992
       9       1      15      15  1925.7  1925.7  4.1280 34.9744   212.7  3.9658 34.9738   213.6   26.79   22.33    0.00    1.51   0.028   0.017   0.004    -9.0    -9.0   0.093 222222222222992
       9       1      14      14  2125.2  2125.2  4.1123 34.9753   213.6  3.9306 34.9760   214.8   27.09   22.13    0.00    1.50   0.025   0.024   0.001    -9.0    -9.0   0.080 222222222222992
       9       1      13      13  2375.2  2375.2  4.1118 34.9758   214.4  3.9045 34.9785   215.2   27.29   22.08    0.00    1.50   0.020   0.038   0.004    -9.0    -9.0   0.083 222222222222992
       9       1      12      12  2625.4  2625.4  4.1268 34.9760   214.5  3.8928 34.9764   215.6   27.59   22.13    0.00    1.50   0.021   0.029   0.002    -9.0    -9.0   0.077 222222222222992
       9       1      11      11  2875.4  2875.4  4.1477 34.9763   214.7  3.8862 34.9756   214.2   27.79   22.13    0.00    1.50   0.021   0.023   0.003    -9.0    -9.0   0.068 222222222222992
       9       1      10      10  3101.1  3101.1  4.1701 34.9764   214.9  3.8827 34.9785   215.8   27.78   22.08    0.00    1.50   0.020   0.024   0.003    -9.0    -9.0   0.061 222222222224992
       9       1       9       9  3301.2  3301.2  4.1906 34.9766   215.2  3.8798 34.9785   215.8   27.88   22.08    0.00    1.50   0.020   0.025   0.004    -9.0    -9.0   0.049 222222222222992
       9       1       8       8  3500.6  3500.6  4.2127 34.9767   215.2  3.8779 34.9770   216.1   27.88   21.99    0.00    1.50   0.021   0.023   0.003    -9.0    -9.0   0.087 222222222222992
       9       1       7       7  3700.6  3700.6  4.2350 34.9769   215.4  3.8755 34.9766   216.3   28.07   22.03    0.00    1.49   0.023   0.025   0.002    -9.0    -9.0   0.082 222222222222992
       9       1       6       6  3900.4  3900.4  4.2583 34.9770   215.8  3.8737 34.9760   216.6   28.07   21.98    0.00    1.49   0.024   0.029   0.005    -9.0    -9.0   0.091 222222222222992
       9       1       5       5  4126.3  4126.3  4.2860 34.9772   215.9  3.8723 34.9780   216.8   27.96   21.98    0.00    1.49   0.029   0.029   0.003    -9.0    -9.0   0.095 222222222222992
       9       1       4       4  4375.7  4375.7  4.3178 34.9776   216.1  3.8712 34.9789   217.0   28.06   21.88    0.00    1.49   0.035   0.033   0.004    -9.0    -9.0   0.112 222222222222992
       9       1       3       3  4626.0  4626.0  4.3519 34.9778   216.1  3.8714 34.9785   216.9   28.26   21.88    0.00    1.49   0.036   0.036   0.006    -9.0    -9.0   0.116 222222222222992
       9       1       2       2  4875.4  4875.4  4.3866 34.9779   215.9  3.8715 34.9776   216.4   28.46   21.93    0.00    1.49   0.039   0.037   0.004    -9.0    -9.0   0.091 222222222222992
       9       1       1       1  5075.6  5075.6  4.4154 34.9779   215.6  3.8719 34.9770   216.7   28.45   21.97    0.00    1.49   0.038   0.040   0.006    -9.0    -9.0   0.100 222222222222992
      10       1      36      36     2.5     2.5 29.7311 33.6811   197.0 29.7305 33.6833   193.4    4.70    0.04    0.00    0.01   1.583   1.009   0.129  1895.6    -9.0  -9.000 222222222222299
      10       1      35      35    25.6    25.6 29.6385 35.1735   197.2 29.6322 35.3760   195.1    1.21    0.04    0.00    0.01   1.624   1.025   0.137  1960.9  2323.4  -9.000 222222222222229
      10       1      34      34    50.5    50.5 27.1396 36.3900   195.4 27.1279 36.3976   193.7    0.52    0.04    0.00    0.01   1.771   1.087   0.146  2029.8  2381.0  -9.000 222222222222229
      10       1      33      33    75.6    75.6 26.0844 36.7545   181.5 26.0674 36.7718   181.6    0.62    0.67    0.11    0.05   1.831   1.110   0.142  2055.9  2401.4  -9.000 222222222666229
      10       1      32      32   100.5   100.5 24.8193 37.2668   186.0 24.7974 37.2606   188.0    0.13    0.79    0.05    0.04   1.929   1.181   0.140  2078.5  2430.6  -9.000 222222222222229
      10       1      31      31   125.4   125.4 21.6217 36.8592   150.2 21.5970 36.8720   153.7    1.34    5.33    0.02    0.30   2.095   1.232   0.051  2134.6  2403.2   0.268 222222222666223
      10       1      30      30   150.4   150.4 20.4964 36.8230   154.9 20.4678 36.8155   153.9    1.24    5.84    0.02    0.30   2.170   1.263   0.031  2139.5  2399.9  -9.000 222222222222229
      10       1      29      29   201.2   201.2 17.2792 36.3410   147.1 17.2453 36.3503   147.9    2.85   10.72    0.01    0.60   2.180   1.226   0.021  2150.4  2372.9  -9.000 222222222222229
      10       1      28      28   250.4   250.4 15.0463 35.9456   140.3 15.0079 35.9412   137.2    5.15   15.56    0.01    0.94   1.981   1.075   0.030  2165.2  2350.9  -9.000 222222222222229
      10       1      27      27   300.7   300.7 13.3736 35.6518   130.9 13.3311 35.6504   130.6    7.26   19.11    0.00    1.17      -9      -9      -9  2175.9  2336.8  -9.000 222222222111229
      10       1      26      26   401.0   401.0 10.5311 35.1982   121.3 10.4824 35.2016   121.7   11.69   25.01    0.00    1.59   1.202   0.641   0.014  2191.4  2316.8  -9.000 222222222222269
      10       1      25      25   501.5   501.5  8.5751 34.9261   117.7  8.5213 34.9254   120.0   16.12   29.08    0.00    1.88   0.741   0.393   0.001  2204.5  2305.7  -9.000 222222222222229
      10       1      24      24   626.6   626.6  7.3477 34.7997   120.9  7.2858 34.7994   123.5   19.65   31.18    0.00    2.05   0.455   0.235   0.010  2210.5  2302.7  -9.000 222222222222229
      10       1      23      23   751.0   751.0  6.4203 34.7547   128.9  6.3506 34.7537   130.4   22.79   31.84    0.00    2.12   0.215   0.121   0.012  2214.3  2304.3  -9.000 222222222222229
      10       1      22      22   900.9   900.9  5.7132 34.8302   153.3  5.6335 34.8294   151.3   23.91   29.50    0.00    1.97   0.110   0.070   0.001  2206.7  2312.8  -9.000 222222222222229
      10       1      21      21  1051.2  1051.2  5.0986 34.9201   178.3  5.0091 34.9227   179.0   24.33   26.00    0.00    1.76   0.056   0.030   0.009  2196.6  2321.5  -9.000 222222222222229
      10       1      20      20  1201.1  1201.1  4.7348 34.9481   192.2  4.6345 34.9479   192.1   24.45   24.48    0.00    1.66   0.050   0.038   0.009  2179.9    -9.0  -9.000 222222222222399
      10       1      19      19  1325.9  1325.9  4.5179 34.9607   199.6  4.4081 34.9610   200.8      -9      -9      -9      -9   0.054   0.033   0.010  2197.1  2332.1  -9.000 222225555222229
      10       1      18      18  1450.5  1450.5  4.3492 34.9669   205.3  4.2297 34.9681   205.8   25.27   23.13    0.00    1.56   0.047   0.042   0.009  2195.6  2333.5  -9.000 222222222222229
      10       1      17      17  1575.9  1575.9  4.2592 34.9701   207.6  4.1290 34.9713   207.9   25.78   22.82    0.00    1.54   0.031   0.028   0.005  2196.8  2334.7  -9.000 222222222222229
